company_bucket,company_folder,file_path,rel_path,company_name,cik,accession_number,form_type,period_of_report,fiscal_year,A_Total_Assets,L_Total_Liabilities,E_Total_Equity,R_Total_Revenue,Pi_Net_Income,Operating_Income,Cash_CashEquiv,Marketable_Securities,H_HQLA_Proxy,BS_Check_LplusE,C_Derived_Cost,BS_Residual_A_minus_L_minus_E,Liquidity_Ratio_H_over_A,Capital_Ratio_E_over_A,Lambda_Assumed,Kappa_Assumed,Liquidity_Pass_H_ge_lambdaA,Capital_Pass_E_ge_kappaA,flags,period_dt,q_year,q_num,form_pri,completeness
healthy,Meta,data/healthy/Meta/0001326801-23-000013.txt,healthy/Meta/0001326801-23-000013.txt,"Meta Platforms, Inc.",0001326801,0001326801-23-000013,10-Q,20221231,2022,185727000000.0,60014000000.0,125713000000.0,116609000000.0,23200000000.0,28944000000.0,15596000000.0,26057000000.0,41653000000.0,185727000000.0,93409000000.0,0.0,0.22427003074404905,0.6768698142973288,0.05,0.08,True,True,SGML_Primary_HTMLFallback;InlineXBRL,2022-12-31,2022,4,0,6
healthy,Meta,data/healthy/Meta/0001326801-23-000067.txt,healthy/Meta/0001326801-23-000067.txt,"Meta Platforms, Inc.",0001326801,0001326801-23-000067,10-Q,20230331,2023,184491000000.0,59696000000.0,124795000000.0,28645000000.0,5709000000.0,7227000000.0,12420000000.0,25888000000.0,38308000000.0,184491000000.0,22936000000.0,0.0,0.20764156517120078,0.6764286604766628,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL,2023-03-31,2023,1,0,6
healthy,Meta,data/healthy/Meta/0001326801-23-000093.txt,healthy/Meta/0001326801-23-000093.txt,"Meta Platforms, Inc.",0001326801,0001326801-23-000093,10-Q,20230630,2023,206688000000.0,72655000000.0,134033000000.0,31999000000.0,7788000000.0,9392000000.0,29804000000.0,24661000000.0,54465000000.0,206688000000.0,24211000000.0,0.0,0.263513121226196,0.648479834339681,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL,2023-06-30,2023,2,0,6
healthy,Meta,data/healthy/Meta/0001326801-23-000103.txt,healthy/Meta/0001326801-23-000103.txt,"Meta Platforms, Inc.",0001326801,0001326801-23-000103,10-Q,20230930,2023,216274000000.0,73401000000.0,142873000000.0,34146000000.0,11583000000.0,13748000000.0,37900000000.0,24233000000.0,62133000000.0,216274000000.0,22563000000.0,0.0,0.2872883471892137,0.6606110766897547,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL,2023-09-30,2023,3,0,6
healthy,Meta,data/healthy/Meta/0001326801-24-000012.txt,healthy/Meta/0001326801-24-000012.txt,"Meta Platforms, Inc.",0001326801,0001326801-24-000012,10-Q,20231231,2023,229623000000.0,76455000000.0,153168000000.0,134902000000.0,39098000000.0,46751000000.0,42827000000.0,23541000000.0,66368000000.0,229623000000.0,95804000000.0,0.0,0.28903028006776327,0.6670411936086542,0.05,0.08,True,True,SGML_Primary_HTMLFallback;InlineXBRL,2023-12-31,2023,4,0,6
healthy,Meta,data/healthy/Meta/0001326801-24-000049.txt,healthy/Meta/0001326801-24-000049.txt,"Meta Platforms, Inc.",0001326801,0001326801-24-000049,10-Q,20240331,2024,222844000000.0,73315000000.0,149529000000.0,36455000000.0,12369000000.0,13818000000.0,33284000000.0,25813000000.0,59097000000.0,222844000000.0,24086000000.0,0.0,0.26519448582865146,0.6710030335122328,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL,2024-03-31,2024,1,0,6
healthy,Meta,data/healthy/Meta/0001326801-24-000069.txt,healthy/Meta/0001326801-24-000069.txt,"Meta Platforms, Inc.",0001326801,0001326801-24-000069,10-Q,20240630,2024,230238000000.0,73475000000.0,156763000000.0,39071000000.0,13465000000.0,14847000000.0,33026000000.0,26035000000.0,59061000000.0,230238000000.0,25606000000.0,0.0,0.25652151252182526,0.6808737046013256,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL,2024-06-30,2024,2,0,6
healthy,Meta,data/healthy/Meta/0001326801-24-000081.txt,healthy/Meta/0001326801-24-000081.txt,"Meta Platforms, Inc.",0001326801,0001326801-24-000081,10-Q,20240930,2024,256408000000.0,91879000000.0,164529000000.0,40589000000.0,15688000000.0,17350000000.0,45127000000.0,27048000000.0,72175000000.0,256408000000.0,24901000000.0,0.0,0.2814849770677982,0.6416687466849709,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL,2024-09-30,2024,3,0,6
healthy,Meta,data/healthy/Meta/0001326801-25-000017.txt,healthy/Meta/0001326801-25-000017.txt,"Meta Platforms, Inc.",0001326801,0001326801-25-000017,10-Q,20241231,2024,276054000000.0,93417000000.0,182637000000.0,164501000000.0,62360000000.0,69380000000.0,45438000000.0,33926000000.0,79364000000.0,276054000000.0,102141000000.0,0.0,0.2874944757185188,0.6615988176226391,0.05,0.08,True,True,SGML_Primary_HTMLFallback;InlineXBRL,2024-12-31,2024,4,0,6
healthy,Meta,data/healthy/Meta/0001326801-25-000054.txt,healthy/Meta/0001326801-25-000054.txt,"Meta Platforms, Inc.",0001326801,0001326801-25-000054,10-Q,20250331,2025,280213000000.0,95184000000.0,185029000000.0,42314000000.0,16644000000.0,17555000000.0,30071000000.0,41480000000.0,71551000000.0,280213000000.0,25670000000.0,0.0,0.2553450410937394,0.6603155456741836,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL,2025-03-31,2025,1,0,6
healthy,Meta,data/healthy/Meta/0001628280-25-036791.txt,healthy/Meta/0001628280-25-036791.txt,"Meta Platforms, Inc.",0001326801,0001628280-25-036791,10-Q,20250630,2025,294744000000.0,99674000000.0,195070000000.0,47516000000.0,18337000000.0,20441000000.0,13828000000.0,35066000000.0,48894000000.0,294744000000.0,29179000000.0,0.0,0.16588632847487988,0.6618285698775886,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL,2025-06-30,2025,2,0,6
healthy,Meta,data/healthy/Meta/0001628280-25-047240.txt,healthy/Meta/0001628280-25-047240.txt,"Meta Platforms, Inc.",0001326801,0001628280-25-047240,10-Q,20250930,2025,303844000000.0,109778000000.0,194066000000.0,51242000000.0,2709000000.0,20535000000.0,11941000000.0,34261000000.0,46202000000.0,303844000000.0,48533000000.0,0.0,0.15205829307144456,0.6387027553613038,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL,2025-09-30,2025,3,0,6
healthy,Micron Technology,data/healthy/Micron Technology/0000723125-94-000010.txt,healthy/Micron Technology/0000723125-94-000010.txt,MICRON TECHNOLOGY INC,0000723125,0000723125-94-000010,10-Q,19940303,1994,1141426.0,338477.0,802949.0,390459.0,86758.0,134546.0,,,,,303701.0,0.0,,0.7034612843933816,0.05,0.08,,True,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1994-03-03,1994,1,0,5
healthy,Micron Technology,data/healthy/Micron Technology/0000723125-94-000013.txt,healthy/Micron Technology/0000723125-94-000013.txt,MICRON TECHNOLOGY INC,0000723125,0000723125-94-000013,10-Q,19940602,1994,1364132.0,455417.0,908715.0,426392.0,104327.0,160719.0,,,,,322065.0,0.0,,0.6661488770881411,0.05,0.08,,True,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1994-06-02,1994,2,0,5
healthy,Micron Technology,data/healthy/Micron Technology/0000723125-94-000020.txt,healthy/Micron Technology/0000723125-94-000020.txt,MICRON TECHNOLOGY INC,0000723125,0000723125-94-000020,8-K,19940901,1994,,,,,400.5,620.1,,32.0,,,,,,,0.05,0.08,,,SGML_NoMatchingType;MissingH;LabelFallback_Tight;8K_QuarterEnd_Inferred,1994-09-01,1994,3,1,1
healthy,Micron Technology,data/healthy/Micron Technology/0000723125-94-000031.txt,healthy/Micron Technology/0000723125-94-000031.txt,MICRON TECHNOLOGY INC,0000723125,0000723125-94-000031,10-Q,19941201,1994,,,,,159.3,245.3,,,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1994-12-01,1994,4,0,1
healthy,Micron Technology,data/healthy/Micron Technology/0000723125-95-000008.txt,healthy/Micron Technology/0000723125-95-000008.txt,MICRON TECHNOLOGY INC,0000723125,0000723125-95-000008,10-Q,19950302,1995,,,,,183.5,293.1,,,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1995-03-02,1995,1,0,1
healthy,Micron Technology,data/healthy/Micron Technology/0000723125-95-000014.txt,healthy/Micron Technology/0000723125-95-000014.txt,MICRON TECHNOLOGY INC,0000723125,0000723125-95-000014,10-Q,19950601,1995,,,,,220.2,316.0,,,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1995-06-01,1995,2,0,1
healthy,Micron Technology,data/healthy/Micron Technology/0000723125-95-000016.txt,healthy/Micron Technology/0000723125-95-000016.txt,MICRON TECHNOLOGY INC,0000723125,0000723125-95-000016,8-K,19950831,1995,,,,,844.1,1296.5,,,,,,,,,0.05,0.08,,,SGML_NoMatchingType;MissingH;LabelFallback_Tight;8K_QuarterEnd_Inferred,1995-08-31,1995,3,1,1
healthy,Micron Technology,data/healthy/Micron Technology/0000723125-95-000024.txt,healthy/Micron Technology/0000723125-95-000024.txt,MICRON TECHNOLOGY INC,0000723125,0000723125-95-000024,10-Q,19951130,1995,,,,,328.5,524.7,,,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1995-11-30,1995,4,0,1
healthy,Micron Technology,data/healthy/Micron Technology/0000723125-96-000007.txt,healthy/Micron Technology/0000723125-96-000007.txt,MICRON TECHNOLOGY INC,0000723125,0000723125-96-000007,10-Q,19960229,1996,,,,,188.2,296.1,,,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1996-02-29,1996,1,0,1
healthy,Micron Technology,data/healthy/Micron Technology/0000723125-96-000013.txt,healthy/Micron Technology/0000723125-96-000013.txt,MICRON TECHNOLOGY INC,0000723125,0000723125-96-000013,10-Q,19960530,1996,,,,,58.2,94.7,,,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1996-05-30,1996,2,0,1
healthy,Micron Technology,data/healthy/Micron Technology/0000950109-96-006513.txt,healthy/Micron Technology/0000950109-96-006513.txt,MICRON TECHNOLOGY INC,0000723125,0000950109-96-006513,8-K,19960829,1996,,,,,593.5,944.5,,,,,,,,,0.05,0.08,,,SGML_NoMatchingType;MissingH;LabelFallback_Tight;8K_QuarterEnd_Inferred,1996-08-29,1996,3,1,1
healthy,Micron Technology,data/healthy/Micron Technology/0000723125-96-000027.txt,healthy/Micron Technology/0000723125-96-000027.txt,MICRON TECHNOLOGY INC,0000723125,0000723125-96-000027,10-Q,19961128,1996,,,,,20.6,41.4,,,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1996-11-28,1996,4,0,1
healthy,Micron Technology,data/healthy/Micron Technology/0001012870-97-000553.txt,healthy/Micron Technology/0001012870-97-000553.txt,MICRON TECHNOLOGY INC,0000723125,0001012870-97-000553,10-Q,19970227,1997,,,,,142.7,77.0,,,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1997-02-27,1997,1,0,1
healthy,Micron Technology,data/healthy/Micron Technology/0000898430-97-002602.txt,healthy/Micron Technology/0000898430-97-002602.txt,MICRON TECHNOLOGY INC,0000723125,0000898430-97-002602,10-Q,19970529,1997,,,,,-5.9,169.0,,,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1997-05-29,1997,2,0,1
healthy,Micron Technology,data/healthy/Micron Technology/0001012870-98-000030.txt,healthy/Micron Technology/0001012870-98-000030.txt,MICRON TECHNOLOGY INC,0000723125,0001012870-98-000030,10-Q,19971127,1997,,,,,9.6,17.5,,,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1997-11-27,1997,4,0,1
healthy,Micron Technology,data/healthy/Micron Technology/0001012870-98-000879.txt,healthy/Micron Technology/0001012870-98-000879.txt,MICRON TECHNOLOGY INC,0000723125,0001012870-98-000879,10-Q,19980226,1998,,,,,-9.0,,,,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1998-02-26,1998,1,0,1
healthy,Micron Technology,data/healthy/Micron Technology/0001012870-98-001800.txt,healthy/Micron Technology/0001012870-98-001800.txt,MICRON TECHNOLOGY INC,0000723125,0001012870-98-001800,10-Q,19980528,1998,,,,,-2.1,-172.3,,,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1998-05-28,1998,2,0,1
healthy,Micron Technology,data/healthy/Micron Technology/0001012870-99-000101.txt,healthy/Micron Technology/0001012870-99-000101.txt,MICRON TECHNOLOGY INC,0000723125,0001012870-99-000101,10-Q,19981203,1998,,,,,-4.3,-62.6,,,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;LabelFallback_Tight;MissingH,1998-12-03,1998,4,0,1
healthy,Micron Technology,data/healthy/Micron Technology/0001012870-99-001048.txt,healthy/Micron Technology/0001012870-99-001048.txt,MICRON TECHNOLOGY INC,0000723125,0001012870-99-001048,10-Q,19990304,1999,,,,,-1.5,51.3,,,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1999-03-04,1999,1,0,1
healthy,Micron Technology,data/healthy/Micron Technology/0001012870-99-002351.txt,healthy/Micron Technology/0001012870-99-002351.txt,MICRON TECHNOLOGY INC,0000723125,0001012870-99-002351,10-Q,19990603,1999,,,,,-2.6,,,,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1999-06-03,1999,2,0,1
healthy,Micron Technology,data/healthy/Micron Technology/0001012870-00-000127.txt,healthy/Micron Technology/0001012870-00-000127.txt,MICRON TECHNOLOGY INC,0000723125,0001012870-00-000127,10-Q,19991202,1999,,,,,-5.6,532.0,,,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,1999-12-02,1999,4,0,1
healthy,Micron Technology,data/healthy/Micron Technology/0001012870-00-002009.txt,healthy/Micron Technology/0001012870-00-002009.txt,MICRON TECHNOLOGY INC,0000723125,0001012870-00-002009,10-Q,20000302,2000,,,,,-2.3,254.4,,,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2000-03-02,2000,1,0,1
healthy,Micron Technology,data/healthy/Micron Technology/0001012870-00-003721.txt,healthy/Micron Technology/0001012870-00-003721.txt,MICRON TECHNOLOGY INC,0000723125,0001012870-00-003721,10-Q,20000601,2000,,,,,274.9,409.1,,,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2000-06-01,2000,2,0,1
healthy,Micron Technology,data/healthy/Micron Technology/a2027772z10-k.txt,healthy/Micron Technology/a2027772z10-k.txt,Micron Technology,,,8-K,20000831,2000,,,,,1504.2,2293.3,,,,,,,,,0.05,0.08,,,SGML_NoMatchingType;MissingH;LabelFallback_Tight;8K_QuarterEnd_Inferred,2000-08-31,2000,3,1,1
healthy,Micron Technology,data/healthy/Micron Technology/0000912057-01-001237.txt,healthy/Micron Technology/0000912057-01-001237.txt,MICRON TECHNOLOGY INC,0000723125,0000912057-01-001237,10-Q,20001130,2000,,,,1832300000.0,352200000.0,504000000.0,,,,,1480100000.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:R_Total_Revenue;HTML:Pi_Net_Income;HTML:Operating_Income;MissingH,2000-11-30,2000,4,0,2
healthy,Micron Technology,data/healthy/Micron Technology/a2045291z10-q.htm,healthy/Micron Technology/a2045291z10-q.htm,Micron Technology,,,10-Q,20010301,2001,,,,1065700000.0,263899999.99999997,100000.0,,,,,801800000.0,,,,0.05,0.08,,,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:R_Total_Revenue;HTML:Operating_Income;HTML:Pi_Net_Income;MissingH,2001-03-01,2001,1,0,2
healthy,Micron Technology,data/healthy/Micron Technology/a2053816z10-q.txt,healthy/Micron Technology/a2053816z10-q.txt,Micron Technology,,,10-Q,20010531,2001,,,,,-313.4,-527.2,,,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2001-05-31,2001,2,0,1
healthy,Micron Technology,data/healthy/Micron Technology/a2067668z10-q.htm,healthy/Micron Technology/a2067668z10-q.htm,Micron Technology,,,10-Q,20011129,2001,,,,423900000.0,,,,,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:R_Total_Revenue;MissingH,2001-11-29,2001,4,0,1
healthy,Micron Technology,data/healthy/Micron Technology/0000912057-02-014607.txt,healthy/Micron Technology/0000912057-02-014607.txt,MICRON TECHNOLOGY INC,0000723125,0000912057-02-014607,10-Q,20020228,2002,,,,,2.0,2.0,,,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2002-02-28,2002,1,0,1
healthy,Micron Technology,data/healthy/Micron Technology/0000912057-02-025840.txt,healthy/Micron Technology/0000912057-02-025840.txt,MICRON TECHNOLOGY INC,0000723125,0000912057-02-025840,10-Q,20020530,2002,,,,1841000000.0,,,,,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:R_Total_Revenue;MissingH,2002-05-30,2002,2,0,1
healthy,Micron Technology,data/healthy/Micron Technology/0000912057-02-038669.txt,healthy/Micron Technology/0000912057-02-038669.txt,MICRON TECHNOLOGY INC,0000723125,0000912057-02-038669,10-Q,20020829,2002,,,,2589000000.0,,,,587500000.0,,,,,,,0.05,0.08,,,SGML_Primary_HTMLFallback;HTMLTables_Targeted;HTML:Marketable_Securities;HTML:R_Total_Revenue;MissingH,2002-08-29,2002,3,0,1
healthy,Micron Technology,data/healthy/Micron Technology/a2100479z10-q.htm,healthy/Micron Technology/a2100479z10-q.htm,Micron Technology,,,10-Q,20021128,2002,,,,685100000.0,,600000.0,,587500000.0,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;HTMLTables_Targeted;HTML:Marketable_Securities;HTML:R_Total_Revenue;HTML:Operating_Income;MissingH,2002-11-28,2002,4,0,1
healthy,Micron Technology,data/healthy/Micron Technology/j9354_10q.htm,healthy/Micron Technology/j9354_10q.htm,Micron Technology,,,10-Q,20030227,2003,,,,,2.0,2.0,,1206.0,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2003-02-27,2003,1,0,1
healthy,Micron Technology,data/healthy/Micron Technology/0001104659-03-014540.txt,healthy/Micron Technology/0001104659-03-014540.txt,MICRON TECHNOLOGY INC,0000723125,0001104659-03-014540,10-Q,20030529,2003,,,,,2.0,2.0,,,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2003-05-29,2003,2,0,1
healthy,Micron Technology,data/healthy/Micron Technology/a2120427z10-k.htm,healthy/Micron Technology/a2120427z10-k.htm,Micron Technology,,,10-Q,20030828,2003,7158200000.0,2187200000.0,4971000000.0,3091300000.0,400000.0,4700000.0,,351500000.0,,,3090900000.0,0.0,,0.6944483249979045,0.05,0.08,,True,SGML_Primary_HTMLFallback;HTMLTables_Targeted;HTML:Marketable_Securities;HTML:A_Total_Assets;HTML:E_Total_Equity;HTML:R_Total_Revenue;HTML:Operating_Income;HTML:Pi_Net_Income;MissingH;DerivedL_AminusE,2003-08-28,2003,3,0,5
healthy,Micron Technology,data/healthy/Micron Technology/a04-1294_110q.htm,healthy/Micron Technology/a04-1294_110q.htm,Micron Technology,,,10-Q,20031204,2003,,,,,2.0,2.0,,2.0,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2003-12-04,2003,4,0,1
healthy,Micron Technology,data/healthy/Micron Technology/a04-4561_110q.htm,healthy/Micron Technology/a04-4561_110q.htm,Micron Technology,,,10-Q,20040304,2004,,,,,2.0,2.0,,2.0,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2004-03-04,2004,1,0,1
healthy,Micron Technology,data/healthy/Micron Technology/0001104659-04-019972.txt,healthy/Micron Technology/0001104659-04-019972.txt,MICRON TECHNOLOGY INC,0000723125,0001104659-04-019972,10-Q,20040603,2004,,,,,2.0,2.0,,2.0,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2004-06-03,2004,2,0,1
healthy,Micron Technology,data/healthy/Micron Technology/0001104659-04-030617.txt,healthy/Micron Technology/0001104659-04-030617.txt,MICRON TECHNOLOGY INC,0000723125,0001104659-04-030617,10-Q,20040902,2004,,,,,2.0,2.0,,2.0,,,,,,,0.05,0.08,,,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight,2004-09-02,2004,3,0,1
healthy,Micron Technology,data/healthy/Micron Technology/a05-1274_110q.htm,healthy/Micron Technology/a05-1274_110q.htm,Micron Technology,,,10-Q,20041202,2004,,,,,2.0,2.0,,2.0,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2004-12-02,2004,4,0,1
healthy,Micron Technology,data/healthy/Micron Technology/a05-6589_110q.htm,healthy/Micron Technology/a05-6589_110q.htm,Micron Technology,,,10-Q,20050303,2005,,,,,2.0,2.0,,2.0,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2005-03-03,2005,1,0,1
healthy,Micron Technology,data/healthy/Micron Technology/a05-11855_110q.htm,healthy/Micron Technology/a05-11855_110q.htm,Micron Technology,,,10-Q,20050602,2005,,,,,2.0,2.0,,,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2005-06-02,2005,2,0,1
healthy,Micron Technology,data/healthy/Micron Technology/a06-20825_210k.htm,healthy/Micron Technology/a06-20825_210k.htm,Micron Technology,,,10-Q,20051231,2005,,,,,2.0,2.0,,2.0,,,,,,,0.05,0.08,,,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight,2005-12-31,2005,4,0,1
healthy,Micron Technology,data/healthy/Micron Technology/a06-8731_110q.htm,healthy/Micron Technology/a06-8731_110q.htm,Micron Technology,,,10-Q,20060302,2006,,,,,2.0,2.0,,2.0,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2006-03-02,2006,1,0,1
healthy,Micron Technology,data/healthy/Micron Technology/a06-15102_110q.htm,healthy/Micron Technology/a06-15102_110q.htm,Micron Technology,,,10-Q,20060601,2006,,,,,2.0,2.0,,,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2006-06-01,2006,2,0,1
healthy,Micron Technology,data/healthy/Micron Technology/0001104659-06-072331.txt,healthy/Micron Technology/0001104659-06-072331.txt,MICRON TECHNOLOGY INC,0000723125,0001104659-06-072331,10-Q,20060831,2006,,,,,2.0,2.0,,2.0,,,,,,,0.05,0.08,,,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight,2006-08-31,2006,3,0,1
healthy,Micron Technology,data/healthy/Micron Technology/0001104659-07-002662.txt,healthy/Micron Technology/0001104659-07-002662.txt,MICRON TECHNOLOGY INC,0000723125,0001104659-07-002662,10-Q,20061130,2006,,,,,2.0,2.0,,2.6,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2006-11-30,2006,4,0,1
healthy,Micron Technology,data/healthy/Micron Technology/mti10q2-07.htm,healthy/Micron Technology/mti10q2-07.htm,Micron Technology,,,10-Q,20070301,2007,,,,,2.0,2.0,,101.0,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2007-03-01,2007,1,0,1
healthy,Micron Technology,data/healthy/Micron Technology/mti10q3-07.htm,healthy/Micron Technology/mti10q3-07.htm,Micron Technology,,,10-Q,20070531,2007,,,,,1.0,1.0,,101.0,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2007-05-31,2007,2,0,1
healthy,Micron Technology,data/healthy/Micron Technology/mti10k-fy2007.htm,healthy/Micron Technology/mti10k-fy2007.htm,Micron Technology,,,10-Q,20070830,2007,,,,,1.0,,,1.0,,,,,,,0.05,0.08,,,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight,2007-08-30,2007,3,0,1
healthy,Micron Technology,data/healthy/Micron Technology/q108-10q.htm,healthy/Micron Technology/q108-10q.htm,Micron Technology,,,10-Q,20071129,2007,,,,,1.0,1.0,,2.0,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2007-11-29,2007,4,0,1
healthy,Micron Technology,data/healthy/Micron Technology/q2-10q2008.htm,healthy/Micron Technology/q2-10q2008.htm,Micron Technology,,,10-Q,20080228,2008,,,,,1.0,1.0,,1.9,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2008-02-28,2008,1,0,1
healthy,Micron Technology,data/healthy/Micron Technology/0000723125-08-000053.txt,healthy/Micron Technology/0000723125-08-000053.txt,MICRON TECHNOLOGY INC,0000723125,0000723125-08-000053,10-Q,20080626,2008,,,,,1.0,1.0,,1.6,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2008-06-26,2008,2,0,1
healthy,Micron Technology,data/healthy/Micron Technology/fy08-10k.htm,healthy/Micron Technology/fy08-10k.htm,Micron Technology,,,10-Q,20080828,2008,,,,,1.0,1.0,,1.0,,,,,,,0.05,0.08,,,SGML_Primary_HTMLFallback;MissingH;LabelFallback_Tight,2008-08-28,2008,3,0,1
healthy,Micron Technology,data/healthy/Micron Technology/q109_10-q.htm,healthy/Micron Technology/q109_10-q.htm,Micron Technology,,,10-Q,20081204,2008,,,,,1.0,1.0,,1.0,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2008-12-04,2008,4,0,1
healthy,Micron Technology,data/healthy/Micron Technology/q209_10-q.htm,healthy/Micron Technology/q209_10-q.htm,Micron Technology,,,10-Q,20090305,2009,,,,,1.0,1.0,,932.0,,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2009-03-05,2009,1,0,1
